# Constructed from biom file
#OTU ID	SRR13247365	SRR13247365C	SRR13247372	SRR13247372C	SRR13247410	SRR13247410C	SRR13247414	SRR13247414C	SRR13247420	SRR13247420C	SRR13247432	SRR13247432C	SRR13247439	SRR13247439C	SRR13247459	SRR13247459C	SRR13247464	SRR13247464C
PWY-6957	0.06757723175715805	0.06757723175715805	26.269721816097007	26.269721816097007	1.0876415118150837	1.0876415118150837	2.9349905429535807	2.9349905429535807	9.114995314454148	9.114995314454148	5.009170115082246	5.009170115082246	1.2139058490943502	1.2139058490943502	3.0397471654919626	3.0397471654919626	11.43385332615055	11.43385332615055
PWY-6969	42066.333730054095	42066.333730054095	39354.4708182181	39354.4708182181	37474.126085456366	37474.126085456366	31405.883917892992	31405.883917892992	32605.857632676143	32605.857632676143	24680.27336155926	24680.27336155926	29144.557924057757	29144.557924057757	24092.431394685304	24092.431394685304	19810.14220639685	19810.14220639685
PWY-6975	0.0	0.0	0.1117304901452534	0.1117304901452534	0.0	0.0	0.0	0.0	0.0	0.0	0.11936558533701006	0.11936558533701006	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6977	0.0	0.0	0.20605117108424156	0.20605117108424156	0.0	0.0	0.0	0.0	0.0	0.0	0.18595503824595702	0.18595503824595702	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6992	0.48775082851958107	0.48775082851958107	8.507344508727709	8.507344508727709	0.1253095295911352	0.1253095295911352	6.328387028361061	6.328387028361061	0.25239268210364985	0.25239268210364985	3.0139193819283263	3.0139193819283263	0.15556511758169891	0.15556511758169891	1.3869732556464873	1.3869732556464873	0.5782874498343344	0.5782874498343344
PWY-6993	0.0	0.0	0.39982482638367234	0.39982482638367234	0.0	0.0	0.0	0.0	0.0	0.0	0.10407600953501432	0.10407600953501432	0.02199832230597982	0.02199832230597982	0.0	0.0	0.18581040009027916	0.18581040009027916
PWY-7003	16885.981890037023	16885.981890037023	12089.609712185998	12089.609712185998	9548.428962788856	9548.428962788856	17945.02061539279	17945.02061539279	14120.743399705076	14120.743399705076	5153.225178500884	5153.225178500884	10301.289360241395	10301.289360241395	19600.00505870489	19600.00505870489	9938.828133929048	9938.828133929048
PWY-7007	161.33236298111927	161.33236298111927	97.7186600823013	97.7186600823013	88.92641259086088	88.92641259086088	137.2347460519651	137.2347460519651	155.4461385047071	155.4461385047071	6.370413193077554	6.370413193077554	7.75024887065586	7.75024887065586	55.91377028277854	55.91377028277854	32.44858605075597	32.44858605075597
PWY-7013	5042.75626434678	5042.75626434678	7364.352077624819	7364.352077624819	5355.455247839969	5355.455247839969	5627.8058741295445	5627.8058741295445	9928.146488115392	9928.146488115392	2561.9427198714347	2561.9427198714347	5682.4079036340445	5682.4079036340445	5745.772970326648	5745.772970326648	4366.058484758055	4366.058484758055
PWY-7014	0.19059620678093042	0.19059620678093042	0.06518294754218841	0.06518294754218841	0.0	0.0	1.3542227533472793	1.3542227533472793	0.10168315515007008	0.10168315515007008	0.0047551395591168555	0.0047551395591168555	0.0021018168635773393	0.0021018168635773393	0.005006853445602109	0.005006853445602109	0.0055839937691283615	0.0055839937691283615
PWY-7015	0.1334490892509856	0.1334490892509856	0.041441637519815146	0.041441637519815146	0.0	0.0	0.0009234004327788775	0.0009234004327788775	0.058306950940578584	0.058306950940578584	0.0010118821971768991	0.0010118821971768991	0.001141830394448396	0.001141830394448396	0.002739882678732073	0.002739882678732073	0.0030583450234158696	0.0030583450234158696
PWY-7019	0.24013976530648956	0.24013976530648956	0.0729448064785538	0.0729448064785538	0.0	0.0	0.001442756078901513	0.001442756078901513	0.17623453218244586	0.17623453218244586	0.0016048008799471514	0.0016048008799471514	0.0030451077901566094	0.0030451077901566094	0.005036245714672769	0.005036245714672769	0.008068247464731905	0.008068247464731905
PWY-7020	0.18687427426460604	0.18687427426460604	0.06481896099347806	0.06481896099347806	0.0	0.0	0.001476985006318903	0.001476985006318903	0.10381254429955065	0.10381254429955065	0.0015703555030885065	0.0015703555030885065	0.0021761982468010335	0.0021761982468010335	0.004568012050982828	0.004568012050982828	0.005786855632524811	0.005786855632524811
PWY-7022	0.19761805486686562	0.19761805486686562	0.09435328067287116	0.09435328067287116	0.0	0.0	0.033170847546434845	0.033170847546434845	0.11819102741693738	0.11819102741693738	0.007156022154070661	0.007156022154070661	0.003725908468364511	0.003725908468364511	0.00787885991814613	0.00787885991814613	0.009894730171738943	0.009894730171738943
PWY-7031	0.4079477126907564	0.4079477126907564	1.1963878451701278	1.1963878451701278	0.09650703337206035	0.09650703337206035	0.3747851047548998	0.3747851047548998	2.01317269395328	2.01317269395328	0.325602204332921	0.325602204332921	3.4485457437145857	3.4485457437145857	0.08466918176990908	0.08466918176990908	1.2466116340667697	1.2466116340667697
PWY-7046	0.0	0.0	514.9335765699261	514.9335765699261	134.46589654418048	134.46589654418048	0.0	0.0	1.293830317578348	1.293830317578348	0.3362112907828186	0.3362112907828186	0.6481762163686844	0.6481762163686844	7.109265050551662	7.109265050551662	18.532856702910244	18.532856702910244
PWY-7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36784234916733705	0.36784234916733705	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	2697.722847676434	2697.722847676434	5864.115363693275	5864.115363693275	2513.9633485467257	2513.9633485467257	2346.426831219184	2346.426831219184	2531.642617982219	2531.642617982219	876.8841009886722	876.8841009886722	2859.140022148	2859.140022148	1814.1007034614163	1814.1007034614163	1397.7302704507765	1397.7302704507765
PWY-7094	6411.097356194115	6411.097356194115	3787.828528827761	3787.828528827761	1386.3847797535082	1386.3847797535082	2324.888787634801	2324.888787634801	5398.205525971558	5398.205525971558	741.0198486988028	741.0198486988028	1889.0216387048001	1889.0216387048001	2046.699670800713	2046.699670800713	2135.4389438500293	2135.4389438500293
PWY-7097	0.2922814172580637	0.2922814172580637	25.064611597245662	25.064611597245662	0.47736399322971473	0.47736399322971473	22.5193399184011	22.5193399184011	31.57078235760838	31.57078235760838	1.3805830845031897	1.3805830845031897	1.9744530620266763	1.9744530620266763	5.937551977189893	5.937551977189893	16.192757943654644	16.192757943654644
PWY-7098	0.32841839401558276	0.32841839401558276	27.45012843952185	27.45012843952185	0.5358923528139344	0.5358923528139344	23.894227038139448	23.894227038139448	35.12294276150113	35.12294276150113	1.551833903848938	1.551833903848938	2.1905286347725683	2.1905286347725683	6.660762408301322	6.660762408301322	17.512681116569386	17.512681116569386
PWY-7106	0.0	0.0	0.1356239758331938	0.1356239758331938	0.0	0.0	0.0	0.0	0.0	0.0	0.12426193289839538	0.12426193289839538	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7110	0.0	0.0	0.1921423587853241	0.1921423587853241	0.0	0.0	0.0	0.0	0.0	0.0	0.18316278696190166	0.18316278696190166	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	87841.59924869963	87841.59924869963	97305.65374261032	97305.65374261032	95319.69229371824	95319.69229371824	101085.99901417978	101085.99901417978	84717.22157282448	84717.22157282448	46765.007512276075	46765.007512276075	98015.87937688126	98015.87937688126	117342.69700729835	117342.69700729835	77549.42074513374	77549.42074513374
PWY-7159	245.30523070765784	245.30523070765784	946.7672523112543	946.7672523112543	232.92627764326886	232.92627764326886	86.90680602245921	86.90680602245921	1329.3331724616467	1329.3331724616467	528.021428633017	528.021428633017	444.09601737115935	444.09601737115935	821.6659795760734	821.6659795760734	467.0166559443745	467.0166559443745
PWY-7184	19762.16112911116	19762.16112911116	17719.937950179836	17719.937950179836	13167.931768370501	13167.931768370501	23355.86285096221	23355.86285096221	24794.075666499604	24794.075666499604	14472.985680502668	14472.985680502668	17073.500811640923	17073.500811640923	11457.245547056425	11457.245547056425	12785.648784341225	12785.648784341225
PWY-7185	0.03557153172699601	0.03557153172699601	0.22459891076746846	0.22459891076746846	0.00670316178099055	0.00670316178099055	0.016295084287060925	0.016295084287060925	0.08112386520822143	0.08112386520822143	0.013215487937113884	0.013215487937113884	0.16539532858185219	0.16539532858185219	0.026147723398482727	0.026147723398482727	0.14311021735619547	0.14311021735619547
PWY-7187	28820.56513084362	28820.56513084362	27453.22921578118	27453.22921578118	21128.0494779549	21128.0494779549	31848.178090786023	31848.178090786023	33319.90041699509	33319.90041699509	18188.90952998238	18188.90952998238	26559.96634278332	26559.96634278332	19872.250237489374	19872.250237489374	19967.230066532185	19967.230066532185
PWY-7196	28285.20385775465	28285.20385775465	25533.19070602795	25533.19070602795	19358.419940474003	19358.419940474003	32758.121656077346	32758.121656077346	34562.77331311667	34562.77331311667	22033.04362920046	22033.04362920046	25045.707897921948	25045.707897921948	16800.979868744875	16800.979868744875	18780.036895027737	18780.036895027737
PWY-7197	19246.19212642903	19246.19212642903	17226.503572788657	17226.503572788657	12433.378451105054	12433.378451105054	22578.41953807403	22578.41953807403	24443.773365630746	24443.773365630746	14029.870429584527	14029.870429584527	16458.155543140238	16458.155543140238	10620.575109002695	10620.575109002695	12328.863919751366	12328.863919751366
PWY-7198	10527.325386102379	10527.325386102379	9311.069155861436	9311.069155861436	7083.649646210801	7083.649646210801	16808.76973530429	16808.76973530429	12735.651484200207	12735.651484200207	3195.5150713213693	3195.5150713213693	7473.590527586175	7473.590527586175	6976.704763280803	6976.704763280803	6698.809283152287	6698.809283152287
PWY-7199	43206.57349898644	43206.57349898644	38526.677993037796	38526.677993037796	44573.40938178925	44573.40938178925	38868.65977865167	38868.65977865167	39235.644736983006	39235.644736983006	25846.645309294316	25846.645309294316	48367.01233064073	48367.01233064073	44808.315066373245	44808.315066373245	34878.130894247515	34878.130894247515
PWY-7200	24999.273889142936	24999.273889142936	22282.72992317888	22282.72992317888	17893.207259345287	17893.207259345287	27181.408167584093	27181.408167584093	28551.93740245013	28551.93740245013	17268.029624950283	17268.029624950283	22772.449547202723	22772.449547202723	15536.087459558483	15536.087459558483	16845.53374642995	16845.53374642995
PWY-7208	70594.76628163413	70594.76628163413	75168.27607665736	75168.27607665736	78380.96254803584	78380.96254803584	70475.52642691143	70475.52642691143	62665.78105387772	62665.78105387772	45593.03398696272	45593.03398696272	86319.74469204844	86319.74469204844	85293.49122205861	85293.49122205861	64033.47106938529	64033.47106938529
PWY-7209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2124413077475409	1.2124413077475409	0.17508399989826925	0.17508399989826925	0.0	0.0	0.0	0.0
PWY-7210	11921.331284111915	11921.331284111915	10584.803100527382	10584.803100527382	8144.252079354998	8144.252079354998	19160.100431442843	19160.100431442843	14543.412552886151	14543.412552886151	4146.896828705266	4146.896828705266	8736.247568375591	8736.247568375591	8059.667889761708	8059.667889761708	7671.378996764857	7671.378996764857
PWY-7211	21452.09316420159	21452.09316420159	16851.51851736437	16851.51851736437	14562.254308079882	14562.254308079882	26556.36230162937	26556.36230162937	22053.863657646572	22053.863657646572	11644.6213009925	11644.6213009925	15333.398227962367	15333.398227962367	12423.139097112682	12423.139097112682	12272.31787149609	12272.31787149609
PWY-7219	76678.85394357565	76678.85394357565	83215.61300286312	83215.61300286312	79462.38715493667	79462.38715493667	74029.93001736965	74029.93001736965	65928.63013297558	65928.63013297558	48639.04007932004	48639.04007932004	92818.17748293706	92818.17748293706	91581.54817803483	91581.54817803483	69800.6860657806	69800.6860657806
PWY-722	3.5337119315620367	3.5337119315620367	39.916150549045376	39.916150549045376	1.1486285696674154	1.1486285696674154	21.80100671303825	21.80100671303825	60.12640366734163	60.12640366734163	34.49898835661841	34.49898835661841	11.412169364807903	11.412169364807903	26.88069929196089	26.88069929196089	16.72200112934847	16.72200112934847
PWY-7220	76202.15898474416	76202.15898474416	73069.87329671936	73069.87329671936	92002.49468889684	92002.49468889684	88212.66546599897	88212.66546599897	64655.17671869833	64655.17671869833	48935.25425168158	48935.25425168158	101980.32194179289	101980.32194179289	77425.27194566268	77425.27194566268	68445.52001991434	68445.52001991434
PWY-7221	72962.5844262886	72962.5844262886	75205.69930717423	75205.69930717423	75254.5482461053	75254.5482461053	70263.3798383758	70263.3798383758	61687.97887013987	61687.97887013987	42639.71302543857	42639.71302543857	82253.41128812202	82253.41128812202	80856.23399867724	80856.23399867724	62388.682382966006	62388.682382966006
PWY-7222	76202.15898474416	76202.15898474416	73069.87329671936	73069.87329671936	92002.49468889684	92002.49468889684	88212.66546599897	88212.66546599897	64655.17671869833	64655.17671869833	48935.25425168158	48935.25425168158	101980.32194179289	101980.32194179289	77425.27194566268	77425.27194566268	68445.52001991434	68445.52001991434
PWY-7228	25935.030304189047	25935.030304189047	23338.540378307312	23338.540378307312	17678.21542581351	17678.21542581351	30460.435947035145	30460.435947035145	31318.24473656162	31318.24473656162	19679.41954395476	19679.41954395476	22734.878100712205	22734.878100712205	15276.357985822686	15276.357985822686	17072.624978655494	17072.624978655494
PWY-7229	76844.62664891491	76844.62664891491	81144.53763547343	81144.53763547343	83613.9736086638	83613.9736086638	76236.66594736827	76236.66594736827	65913.73933473516	65913.73933473516	48984.64995255078	48984.64995255078	95486.69993326985	95486.69993326985	87703.58746865868	87703.58746865868	70087.4122014789	70087.4122014789
PWY-7234	24014.9275275712	24014.9275275712	11736.368946689516	11736.368946689516	12242.398508045977	12242.398508045977	11830.00192411536	11830.00192411536	18192.0629324533	18192.0629324533	5874.850300271254	5874.850300271254	7882.793846683171	7882.793846683171	8332.321146187292	8332.321146187292	5745.407073247263	5745.407073247263
PWY-7237	28010.9856982304	28010.9856982304	18753.82219696737	18753.82219696737	33422.0457063366	33422.0457063366	30847.993576138768	30847.993576138768	20718.983557956846	20718.983557956846	6332.575804934398	6332.575804934398	18894.38796530282	18894.38796530282	15254.308420206491	15254.308420206491	11335.228677911797	11335.228677911797
PWY-7242	32524.94169842019	32524.94169842019	41015.338674634004	41015.338674634004	40917.80650556783	40917.80650556783	46220.88772795749	46220.88772795749	36470.79294493542	36470.79294493542	28447.993182135837	28447.993182135837	33775.930961305574	33775.930961305574	41636.93104539814	41636.93104539814	28461.480325500735	28461.480325500735
PWY-7254	7026.010911140077	7026.010911140077	9565.34726031146	9565.34726031146	5307.840329257933	5307.840329257933	3057.060133517565	3057.060133517565	10658.262217962978	10658.262217962978	2723.670556128697	2723.670556128697	5210.992479363431	5210.992479363431	6178.067222073496	6178.067222073496	7376.7144458749835	7376.7144458749835
PWY-7255	6.184906157511034	6.184906157511034	63.33893352700304	63.33893352700304	3.067468563989311	3.067468563989311	31.5753026956818	31.5753026956818	114.31809800678025	114.31809800678025	7.603706550947608	7.603706550947608	3.2055925939326078	3.2055925939326078	25.37890018336111	25.37890018336111	18.603713049028265	18.603713049028265
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012222635055500817	0.0012222635055500817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	2.7957132146554673	2.7957132146554673	6.413738293979903	6.413738293979903	0.7196376507727757	0.7196376507727757	0.8429015923745937	0.8429015923745937	1.4389967435073998	1.4389967435073998	0.2673020836527296	0.2673020836527296	0.3905673104850782	0.3905673104850782	0.0	0.0	3.309798941862066	3.309798941862066
PWY-7295	0.4731339850040851	0.4731339850040851	12.880789314161506	12.880789314161506	0.432586076098834	0.432586076098834	0.0	0.0	1.2024064579132774	1.2024064579132774	13.465474681027464	13.465474681027464	0.4059242509242612	0.4059242509242612	2.808172945903928	2.808172945903928	0.0	0.0
PWY-7315	28601.396257878245	28601.396257878245	24909.4065610282	24909.4065610282	40063.72291285604	40063.72291285604	23316.60117546733	23316.60117546733	15365.799241311805	15365.799241311805	15515.967669332153	15515.967669332153	43944.67299164178	43944.67299164178	35684.69082382075	35684.69082382075	30198.388884874745	30198.388884874745
PWY-7316	0.0	0.0	0.5252519312233429	0.5252519312233429	0.0	0.0	0.0	0.0	0.0	0.0	0.7872281930710322	0.7872281930710322	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	24560.32238107906	24560.32238107906	27113.505312475063	27113.505312475063	22867.61068857059	22867.61068857059	18184.023681497478	18184.023681497478	22771.79915561852	22771.79915561852	21844.458720934617	21844.458720934617	15168.469994094336	15168.469994094336	16330.65911086638	16330.65911086638	16196.710925288358	16196.710925288358
PWY-7328	10261.926457176274	10261.926457176274	13611.867951585395	13611.867951585395	8877.696018565497	8877.696018565497	11322.646498446082	11322.646498446082	14227.504295517703	14227.504295517703	4980.469682796012	4980.469682796012	8189.294397294529	8189.294397294529	8565.074639575974	8565.074639575974	6725.586152676074	6725.586152676074
PWY-7332	14256.343296185449	14256.343296185449	24393.459630317273	24393.459630317273	10764.803413984679	10764.803413984679	13971.959274166771	13971.959274166771	20081.63534935576	20081.63534935576	3901.507683666585	3901.507683666585	12606.251446014512	12606.251446014512	6519.684456902903	6519.684456902903	5505.126693706633	5505.126693706633
PWY-7347	58.96013762072292	58.96013762072292	156.64775897164816	156.64775897164816	12.863274046065735	12.863274046065735	16.193225416837837	16.193225416837837	458.08184473683957	458.08184473683957	30.976853721486023	30.976853721486023	23.579410837432153	23.579410837432153	34.71958815141563	34.71958815141563	70.18417311958729	70.18417311958729
PWY-7354	0.0	0.0	1.1024099250469643	1.1024099250469643	0.0	0.0	1.0595662304445397	1.0595662304445397	7.304822452231467	7.304822452231467	0.0003435680418268206	0.0003435680418268206	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	3803.8776178580792	3803.8776178580792	2429.1377596180355	2429.1377596180355	2633.677925117456	2633.677925117456	1278.9084514253236	1278.9084514253236	2155.853886444728	2155.853886444728	969.92238206734	969.92238206734	1876.655009277135	1876.655009277135	2578.5751618159534	2578.5751618159534	802.190235488218	802.190235488218
PWY-7373	83.71519183027875	83.71519183027875	386.4466200174254	386.4466200174254	17.577071609844158	17.577071609844158	11.652815370060607	11.652815370060607	630.6677624700274	630.6677624700274	152.5299970749896	152.5299970749896	274.3192887385745	274.3192887385745	757.2968560643645	757.2968560643645	765.7164279868191	765.7164279868191
PWY-7374	2349.4691337196955	2349.4691337196955	1528.2252704739285	1528.2252704739285	1057.3421753048733	1057.3421753048733	892.0546818712311	892.0546818712311	1528.5726439890818	1528.5726439890818	361.1283284481171	361.1283284481171	1203.1940013510375	1203.1940013510375	662.0633146264913	662.0633146264913	537.5492396760743	537.5492396760743
PWY-7376	8697.03821436512	8697.03821436512	850.981256561288	850.981256561288	3271.431984778185	3271.431984778185	6951.841872558442	6951.841872558442	5563.004361019266	5563.004361019266	1876.8220044920158	1876.8220044920158	2973.376942039392	2973.376942039392	4629.594084077246	4629.594084077246	1240.9374928465272	1240.9374928465272
PWY-7377	5431.435027277504	5431.435027277504	2434.535346083606	2434.535346083606	2511.742581267492	2511.742581267492	5369.640277986201	5369.640277986201	10389.31690914401	10389.31690914401	4479.782446661901	4479.782446661901	7266.589422938492	7266.589422938492	11443.833476901698	11443.833476901698	6038.795758061383	6038.795758061383
PWY-7385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.646405902212024	3.646405902212024	0.0	0.0	0.0	0.0
PWY-7391	88.10012753743678	88.10012753743678	79.58867446744388	79.58867446744388	24.154235462425977	24.154235462425977	29.483027454938945	29.483027454938945	441.2505797789516	441.2505797789516	28.03598725979598	28.03598725979598	181.66713350981397	181.66713350981397	178.17204543255988	178.17204543255988	71.8797255332264	71.8797255332264
PWY-7392	31738.262488194407	31738.262488194407	40760.12023952166	40760.12023952166	17355.36916507167	17355.36916507167	28756.827735106544	28756.827735106544	31765.73711512133	31765.73711512133	12854.073141931065	12854.073141931065	21777.23103905097	21777.23103905097	27996.63987260718	27996.63987260718	22030.273398360012	22030.273398360012
PWY-7398	0.0	0.0	17.05260253679741	17.05260253679741	0.08178260253180956	0.08178260253180956	0.0	0.0	0.7818284286260627	0.7818284286260627	0.3037799338235586	0.3037799338235586	0.7403079340032475	0.7403079340032475	4.445484463602276	4.445484463602276	5.578412981161758	5.578412981161758
PWY-7400	53946.27707386659	53946.27707386659	59802.14281664171	59802.14281664171	50120.62664512267	50120.62664512267	52082.15184606957	52082.15184606957	47287.479117571114	47287.479117571114	27546.99488345395	27546.99488345395	55484.07294106189	55484.07294106189	64171.10334933593	64171.10334933593	46351.211485188134	46351.211485188134
PWY-7415	0.0	0.0	0.0	0.0	0.0	0.0	0.8261348846803257	0.8261348846803257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431	2491.1384176772553	2491.1384176772553	2079.125646833916	2079.125646833916	824.8568601751501	824.8568601751501	753.373797729063	753.373797729063	2929.0561840277674	2929.0561840277674	711.3255697280553	711.3255697280553	1260.3989087991308	1260.3989087991308	2493.6374769719705	2493.6374769719705	1665.7970866314354	1665.7970866314354
PWY-7446	43.30988982069568	43.30988982069568	69.02591913277364	69.02591913277364	89.05877942082422	89.05877942082422	2.6122378039247076	2.6122378039247076	524.6464310393031	524.6464310393031	7.40595073091853	7.40595073091853	5.701739900574518	5.701739900574518	9.037805718316996	9.037805718316996	21.086873639333422	21.086873639333422
PWY-7456	15193.539673256155	15193.539673256155	18725.763665196428	18725.763665196428	17380.620245107948	17380.620245107948	13391.25372057888	13391.25372057888	15263.660683957967	15263.660683957967	11380.71682859424	11380.71682859424	13285.161328778506	13285.161328778506	15761.97315534942	15761.97315534942	10043.661537033893	10043.661537033893
PWY-7527	213.7633998898872	213.7633998898872	274.21123382137364	274.21123382137364	29.836323604306877	29.836323604306877	64.14231349314446	64.14231349314446	835.7866915294929	835.7866915294929	114.07527634501193	114.07527634501193	98.55495254474313	98.55495254474313	223.68708097378467	223.68708097378467	252.99325242126224	252.99325242126224
PWY-7528	0.0	0.0	75.71062521786268	75.71062521786268	7.8744830438373965	7.8744830438373965	66.25638066473847	66.25638066473847	0.03699908409040262	0.03699908409040262	0.0	0.0	104.93943409820486	104.93943409820486	0.0	0.0	0.0	0.0
PWY-7539	24460.815082888184	24460.815082888184	23138.230324942615	23138.230324942615	22727.380149115143	22727.380149115143	18083.555497675476	18083.555497675476	26495.670393357675	26495.670393357675	22521.71749165613	22521.71749165613	20002.497053911986	20002.497053911986	20525.039665230044	20525.039665230044	17892.593938172246	17892.593938172246
PWY-7560	65579.97062460252	65579.97062460252	71964.70635254559	71964.70635254559	68864.50369351316	68864.50369351316	62195.44306905673	62195.44306905673	56777.158528808686	56777.158528808686	42648.29357825599	42648.29357825599	76370.87555684171	76370.87555684171	76932.67737903183	76932.67737903183	59489.33154643418	59489.33154643418
PWY-7616	28.90841138406799	28.90841138406799	37.274456372940506	37.274456372940506	40.948141167694594	40.948141167694594	54.87790706876569	54.87790706876569	119.97519896178649	119.97519896178649	11.615069790209192	11.615069790209192	1.8062178441217638	1.8062178441217638	43.25138125563157	43.25138125563157	29.843618841916808	29.843618841916808
PWY-7644	67.99331058482001	67.99331058482001	213.61853638564384	213.61853638564384	84.09931779230605	84.09931779230605	131.87953885773402	131.87953885773402	468.1036842039167	468.1036842039167	70.55713694863954	70.55713694863954	50.784719379793955	50.784719379793955	12.411845615555265	12.411845615555265	90.64027698290897	90.64027698290897
PWY-7663	84341.88149178914	84341.88149178914	95059.12644464179	95059.12644464179	84690.30409745546	84690.30409745546	72095.59450446862	72095.59450446862	67856.49100371664	67856.49100371664	48407.205449562076	48407.205449562076	94228.8154089638	94228.8154089638	95443.93257675364	95443.93257675364	71026.71090855116	71026.71090855116
PWY-7664	24047.745334871193	24047.745334871193	14325.154757302978	14325.154757302978	27900.12335523014	27900.12335523014	10911.522749140766	10911.522749140766	14838.852536208313	14838.852536208313	29180.179750691772	29180.179750691772	11798.181178927016	11798.181178927016	5823.755960811483	5823.755960811483	13289.156766118564	13289.156766118564
PWY-841	36001.88702124465	36001.88702124465	33916.79443976086	33916.79443976086	26902.937338600055	26902.937338600055	40116.10453816046	40116.10453816046	40003.981874312725	40003.981874312725	26561.340954854208	26561.340954854208	33667.14978203216	33667.14978203216	24039.390493776733	24039.390493776733	25356.816449284473	25356.816449284473
PWY-922	1259.3681839488536	1259.3681839488536	542.3067314381863	542.3067314381863	201.00164629485664	201.00164629485664	110.04854665658273	110.04854665658273	3518.3796124555583	3518.3796124555583	286.4800493824471	286.4800493824471	336.20998786575615	336.20998786575615	221.94930117283596	221.94930117283596	109.43233186418811	109.43233186418811
PWY0-1061	18335.25422797124	18335.25422797124	14299.657786679278	14299.657786679278	17008.84892678618	17008.84892678618	15506.565489460043	15506.565489460043	27128.584400991367	27128.584400991367	7612.584558335053	7612.584558335053	15492.739137908882	15492.739137908882	21839.89153329035	21839.89153329035	13801.372505458248	13801.372505458248
PWY0-1241	5018.817613667344	5018.817613667344	6915.086851122506	6915.086851122506	3435.7628224900977	3435.7628224900977	2857.6454221095455	2857.6454221095455	5383.089620040185	5383.089620040185	1445.5362886409414	1445.5362886409414	5429.880225026126	5429.880225026126	2422.391985638413	2422.391985638413	5617.303550307592	5617.303550307592
PWY0-1261	22863.06671605214	22863.06671605214	37535.7673671249	37535.7673671249	35750.77527016586	35750.77527016586	58405.895427883996	58405.895427883996	42728.7541200478	42728.7541200478	16059.528226133438	16059.528226133438	18265.370979631116	18265.370979631116	20490.518582037552	20490.518582037552	14477.81871894747	14477.81871894747
PWY0-1277	137.6329677224743	137.6329677224743	178.0845644200723	178.0845644200723	288.7284141441024	288.7284141441024	264.73491941649354	264.73491941649354	1562.6842516802437	1562.6842516802437	28.24372876209301	28.24372876209301	128.6551684418329	128.6551684418329	80.17924536542591	80.17924536542591	75.80306563120682	75.80306563120682
PWY0-1296	50369.59492542238	50369.59492542238	45471.054327029924	45471.054327029924	62591.03043918237	62591.03043918237	58557.516955788335	58557.516955788335	45543.06134321365	45543.06134321365	27754.474331468584	27754.474331468584	73135.69794777315	73135.69794777315	74148.12550357754	74148.12550357754	50525.10450336108	50525.10450336108
PWY0-1297	49533.07892563805	49533.07892563805	45884.69632729634	45884.69632729634	57845.90597372771	57845.90597372771	56133.2907002538	56133.2907002538	42619.69268946588	42619.69268946588	26517.811639511052	26517.811639511052	67900.58557407955	67900.58557407955	65993.45722670281	65993.45722670281	47161.93877795331	47161.93877795331
PWY0-1298	45496.35736193934	45496.35736193934	43641.22839308377	43641.22839308377	55679.13764348374	55679.13764348374	51231.54183163958	51231.54183163958	40570.63166308283	40570.63166308283	25736.344274010633	25736.344274010633	64905.62159370416	64905.62159370416	59878.879454437294	59878.879454437294	45448.552676475076	45448.552676475076
PWY0-1319	78273.7413958493	78273.7413958493	83458.20418962292	83458.20418962292	80986.62531571173	80986.62531571173	66085.65989952999	66085.65989952999	65302.74939110209	65302.74939110209	45078.30650362193	45078.30650362193	93968.75025273579	93968.75025273579	91914.37084466987	91914.37084466987	69712.11106646147	69712.11106646147
PWY0-1338	45.76785667153735	45.76785667153735	350.18870365696864	350.18870365696864	173.74387326127388	173.74387326127388	7.565684265454263	7.565684265454263	627.0625417862607	627.0625417862607	47.838328998421574	47.838328998421574	49.74851598584256	49.74851598584256	7.2572172184438095	7.2572172184438095	51.289673508360565	51.289673508360565
PWY0-1415	5592.879915645371	5592.879915645371	2539.5155143233083	2539.5155143233083	2157.488006233457	2157.488006233457	4088.4264677733113	4088.4264677733113	5147.446951190345	5147.446951190345	2697.0713521294274	2697.0713521294274	2383.4653782269793	2383.4653782269793	2024.5870561043641	2024.5870561043641	2101.498970721312	2101.498970721312
PWY0-1479	7673.30128143925	7673.30128143925	5682.383193005882	5682.383193005882	1994.962028198936	1994.962028198936	1651.577633177433	1651.577633177433	6185.84811152902	6185.84811152902	3456.3613890032034	3456.3613890032034	1605.885998703129	1605.885998703129	958.6989724475691	958.6989724475691	2873.7238772852456	2873.7238772852456
